start_x,start_y,start_z,goal_x,goal_y,goal_z,steps,reached_goal,final_x,final_y,final_z,final_vx,final_vy,final_vz,final_position_error,trajectory_total_cost,trial,seed,status
0.969381576931692,0.6784174007016572,1.7633962979001971,1.3,2.1,1.4,451,True,1.277871814198588,2.005331164539292,1.4182381436426723,0.15722363941857595,0.6742230086425879,-0.03063629453908943,0.09891650467884111,6102.318428614852,34,1690153578,ok
0.6716693426208398,-0.5755008646875155,1.1369231711259231,1.3,2.1,1.4,475,True,1.2773488260112118,2.0038806812040875,1.386909694144763,0.2581162004334081,1.0944107878805045,0.01830795655700501,0.09961603905117032,16773.523080046038,35,427484345,ok
0.4195880871485185,-0.21946130251447604,0.8546570196244777,1.3,2.1,1.4,485,True,1.266154263081044,2.0102561909577545,1.3761385997529063,0.3667539401571588,0.9635906617887753,0.03623482204775658,0.09883750093335127,16967.012490023593,36,2079763437,ok
-0.706334097753379,0.007337932220187859,0.8139170859847669,1.3,2.1,1.4,492,True,1.2395370012793419,2.027379711772495,1.3749547116389804,0.7988813471318847,0.8399803660606289,0.0363573648058549,0.09775861571046743,22516.82436279724,37,1296710627,ok
-0.11659350159391724,1.1485505918321954,1.7130669040709596,1.3,2.1,1.4,456,True,1.2213692204882052,2.0448464560929938,1.414844800285594,0.6463762107733673,0.4357410893952439,-0.025174756372883522,0.09718580651336774,7333.736738419665,38,1238454289,ok
-1.2261211629153599,-0.8464112585169191,0.9560675604806573,1.3,2.1,1.4,493,True,1.2475764372766798,2.0184623262094687,1.379331318469143,0.936167739728884,1.1070175117530205,0.027559493743098646,0.09911516822364266,34655.79262587682,39,2139096107,ok
-0.22156567804854865,1.018574851658543,1.538097784776733,1.3,2.1,1.4,455,True,1.2209943607951537,2.0408148433191617,1.4059574733155258,0.6817540056398178,0.4866213204308367,-0.01098768709229721,0.09889522377651484,7527.532296751772,40,1132173366,ok
0.5472560969309765,1.3313349409558368,1.2363017145417525,1.3,2.1,1.4,437,True,1.2308504692436981,2.0288115233527595,1.390734674459543,0.38130015746806356,0.3896324130412231,0.014466807423660064,0.09967599043170883,2833.6919802814127,41,1758216497,ok
1.4154054684394164,1.363494336149496,1.7375115027368189,1.3,2.1,1.4,419,True,1.3151174106231098,2.004268928915798,1.4213321520030349,-0.06425036935032095,0.409375231723558,-0.03460016579367833,0.09923726509712373,2563.5611621343924,42,1846514543,ok
1.1849037590057443,1.005970665128551,1.4869814027495192,1.3,2.1,1.4,433,True,1.2897058550324267,2.001099800054886,1.4046293544960378,0.05825079319576967,0.5541416873199095,-0.007968056616030787,0.09954220156720954,2696.1391843307406,43,395992610,ok
-0.8963271629211742,0.9936983939524264,0.911491002911458,1.3,2.1,1.4,482,True,1.2157642997709026,2.051142208864456,1.378180793438006,0.9146043152716055,0.465874246636172,0.03221241043684563,0.09979386114749633,15960.006582992371,44,1551349301,ok
0.6860110847701391,0.022715742343624834,1.7037623692229178,1.3,2.1,1.4,463,True,1.2732014367655449,2.006585876327176,1.4132681673481358,0.26661222434530685,0.9019871350353453,-0.02341978783895718,0.0980836671305213,10970.875904205717,45,626857435,ok
