trial,seed,start_x,start_y,start_z,goal_x,goal_y,goal_z,time_step,time_sec,x,y,z
23,1069995588,0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,360,1.5,0.9833128011414412,1.3708946845178749,1.3984034727019192
23,1069995588,0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,384,1.6,1.0560134817799383,1.5351461169899778,1.3984706474646207
23,1069995588,0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,408,1.7,1.1230567737469308,1.6867996740512596,1.398459435191692
23,1069995588,0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,432,1.8,1.1839226270351313,1.8246507287326257,1.3983856734070126
23,1069995588,0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,456,1.9,1.2382790724775985,1.9479270787994911,1.398295876389016
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,0,0.0,0.04105407887529666,-1.0764465807092392,1.4646085511900677
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,24,0.1,0.04210692924198625,-1.0738897680613335,1.4562358176267052
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,48,0.2,0.049530993934001524,-1.0555468389886808,1.4471420572785259
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,72,0.3,0.06789355820140694,-1.010156714022683,1.4385506959374157
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,96,0.4,0.09964297771228849,-0.9319202825690518,1.430810866080505
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,120,0.5,0.1453384448589732,-0.8195634453224859,1.4240617736447718
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,144,0.6,0.20412925075238803,-0.6750015644457839,1.418671872121668
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,168,0.7,0.27415790874881646,-0.5024394535695357,1.4145027374146328
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,192,0.8,0.3530928919806298,-0.3072371179563121,1.4113887235132085
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,216,0.9,0.43846860552032235,-0.09520437766471407,1.4091631318839337
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,240,1.0,0.527890690410119,0.12785037732910867,1.4075342568434261
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,264,1.1,0.6191671319893975,0.35645860246497674,1.406330115193614
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,288,1.2,0.7103492052062178,0.585640187410852,1.405380588138548
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,312,1.3,0.7997475627917509,0.8110016424948612,1.404573511522519
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,336,1.4,0.8859284178228345,1.028775499652394,1.4038364876935308
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,360,1.5,0.9677048242618976,1.235830930315716,1.4031219525396703
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,384,1.6,1.0441250831276014,1.4296596997309443,1.4024283259030637
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,408,1.7,1.1144631065463486,1.6083529997475956,1.4017464620012166
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,432,1.8,1.178205206919833,1.7705613100697333,1.4010809755699936
24,490914849,0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,456,1.9,1.2350326273153203,1.9154405759300006,1.4004791582715848
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,0,0.0,0.03825916078616354,0.39005842431101745,1.6226249352355244
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,24,0.1,0.03879157955142144,0.3908121209088832,1.5955416490189407
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,48,0.2,0.04474445430065829,0.39900447823240326,1.566276348780151
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,72,0.3,0.061090661526260824,0.4212738138954219,1.5410337412050896
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,96,0.4,0.09038388598142734,0.46094951283542956,1.5193564062046938
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,120,0.5,0.1333359996528811,0.5189134177885254,1.5008334872913356
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,144,0.6,0.18933239886532735,0.5943343794416359,1.4851744575317019
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,168,0.7,0.25685217591572324,0.6852224879764592,1.471990361681303
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,192,0.8,0.33385860661476696,0.7889174319261412,1.4609281896837847
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,216,0.9,0.4180802125827892,0.9024321596241379,1.4516688871527688
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,240,1.0,0.5072064410324415,1.0226967194164795,1.44389595104064
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,264,1.1,0.5990218555941692,1.1467353924265453,1.4373488854277303
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,288,1.2,0.6914839064462166,1.271778526258043,1.4318071855654846
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,312,1.3,0.7827685183567491,1.3953355330126502,1.4270911227419043
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,336,1.4,0.8712929882914802,1.5152368449850646,1.4230518114689201
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,360,1.5,0.9557244154585806,1.629653236048513,1.4195776394210113
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,384,1.6,1.0349791449153753,1.7370990751847042,1.416580487156434
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,408,1.7,1.1082152015631286,1.8364227562864548,1.4139890445527157
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,432,1.8,1.1748202725880112,1.926788949856495,1.4117458019472973
25,2017605413,0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,456,1.9,1.2343941522070356,2.007652472136307,1.4098181862374983
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,0,0.0,-1.3229025239351484,1.3064349264428827,1.1424203483922746
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,24,0.1,-1.320985508862735,1.3069082273361359,1.1750035464234183
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,48,0.2,-1.3076781346770285,1.310677505530096,1.2079955835982115
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,72,0.3,-1.274003848615505,1.320464248638799,1.2355613697702166
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,96,0.4,-1.214921883375521,1.3377460600245796,1.258759980537099
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,120,0.5,-1.1288222187802954,1.3629831507889336,1.27835185833009
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,144,0.6,-1.0166010418467868,1.3959348266775236,1.2952226200389119
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,168,0.7,-0.8810350296651165,1.4358434063138108,1.3098140129463616
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,192,0.8,-0.7259829182733253,1.4816453532019886,1.3224930797062464
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,216,0.9,-0.5558427239842816,1.5321063660735308,1.3335763878408797
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,240,1.0,-0.375179169914149,1.5859155467355939,1.3431893362660985
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,264,1.1,-0.18841460084300318,1.6417732187839968,1.35152168084677
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,288,1.2,0.0003218816583223875,1.698439682732475,1.3586845024052938
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,312,1.3,0.1873078409898844,1.754777834713518,1.3647996050136935
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,336,1.4,0.369282578627112,1.8097789648996294,1.3699907783593424
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,360,1.5,0.5434752264099113,1.8625788377334918,1.3743594661309115
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,384,1.6,0.7076084233866744,1.9124637936258448,1.378029274948038
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,408,1.7,0.8598914505609051,1.9588707673702523,1.3810938946711804
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,432,1.8,0.9989977719652416,2.0013806135675396,1.3836443267899687
26,1537308388,-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,456,1.9,1.1240307788973802,2.0397066745633627,1.3857896723566059
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,0,0.0,-1.2509571174756426,-0.35928334150098484,1.6174794403096722
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,24,0.1,-1.2497527091972402,-0.3581316531710766,1.5916042466786544
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,48,0.2,-1.2370643778941062,-0.3459833755349623,1.5624573721984674
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,72,0.3,-1.2026975221986878,-0.31326602521171176,1.5366945522957953
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,96,0.4,-1.141220454574675,-0.25515078528711305,1.5142364773234822
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,120,0.5,-1.0512163656763671,-0.17049859137176548,1.494916016820072
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,144,0.6,-0.934246708206381,-0.06069882154043043,1.478835628697533
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,168,0.7,-0.7939948310093111,0.07107555534315893,1.465604216391544
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,192,0.8,-0.6351641519228766,0.22074261330146436,1.4548207178014825
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,216,0.9,-0.4627762932120688,0.38384279241313596,1.4461035189067415
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,240,1.0,-0.28174353880490294,0.5558800771602678,1.4389774854243798
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,264,1.1,-0.09659040984585726,0.7325858240971489,1.4331068448230768
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,288,1.2,0.0886442940570567,0.9100458429815672,1.4281915798467089
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,312,1.3,0.27045180294905896,1.0847900569386812,1.4240090803995966
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,336,1.4,0.4458547217101089,1.2538365632651094,1.4203911365174093
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,360,1.5,0.6123929321985173,1.4147082148426522,1.4172178339442874
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,384,1.6,0.768100889500379,1.5654259585913277,1.4144212732685535
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,408,1.7,0.911484596182938,1.7044892212361835,1.4119410761761628
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,432,1.8,1.0414912761765023,1.8308415351065703,1.409737527014425
27,124971740,-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,456,1.9,1.1574694962149168,1.943823821052375,1.4078215608288736
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,0,0.0,0.8666312778976297,1.4042715346271044,0.9008330960005401
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,24,0.1,0.8667244215513019,1.4044233058435696,0.95682500662698
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,48,0.2,0.868086453066258,1.4066247181652098,1.0225508135214703
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,72,0.3,0.8722883513735364,1.413393737123004,1.0784741157247375
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,96,0.4,0.8802888691034534,1.426259730038372,1.1261040939968197
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,120,0.5,0.8925049418176235,1.4458841472715502,1.1666212581784816
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,144,0.6,0.9089564125649675,1.4722954194231264,1.2011565053284863
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,168,0.7,0.9293653289446141,1.5050484927864518,1.2305760426269314
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,192,0.8,0.9532530002280948,1.5433789626596788,1.2556404217143076
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,216,0.9,0.9800134227367742,1.5863188216998745,1.277022745331326
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,240,1.0,1.0089696264519061,1.6327852605783928,1.2952361445844334
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,264,1.1,1.0394233418394991,1.6816595890742387,1.310771385008957
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,288,1.2,1.0706875278222399,1.7318394199651925,1.32400746907223
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,312,1.3,1.102113426317487,1.7822825633346853,1.3352792660764286
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,336,1.4,1.133108342395597,1.8320362044014913,1.344884032225371
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,360,1.5,1.163147841203488,1.8802570542434383,1.3530542188201047
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,384,1.6,1.1917827539172914,1.9262229759317187,1.3600114988585479
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,408,1.7,1.2186426352898017,1.969338691135792,1.365929467039445
28,1642316746,0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,432,1.8,1.2434357765936577,2.0091357772010063,1.3709614679569546
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,0,0.0,0.5636919309759052,1.1358054945082037,1.573395674284287
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,24,0.1,0.5640884625243793,1.1363352505532325,1.5512692774625352
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,48,0.2,0.5678145422114459,1.1412503268581484,1.5287311409227637
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,72,0.3,0.577622703871183,1.1541319545034885,1.5094403672260068
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,96,0.4,0.5948878221403612,1.1767537186619892,1.4929532368699099
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,120,0.5,0.6199781729312531,1.2095809818195076,1.4789009134965994
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,144,0.6,0.6525493309996091,1.2521616689789352,1.4669676466095587
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,168,0.7,0.6917792606509683,1.3034312882359766,1.4568543534993388
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,192,0.8,0.7365562664210495,1.3619518585067591,1.4482961710845672
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,216,0.9,0.785620539354348,1.4260904359604483,1.4410572564261133
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,240,1.0,0.8376680978488569,1.4941511131564804,1.4349314678344243
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,264,1.1,0.891424347858148,1.564470243963784,1.4297364473443694
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,288,1.2,0.9456943759884833,1.6354833369735633,1.4253237487117902
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,312,1.3,0.9993953989358988,1.7057695539237754,1.4215673793894568
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,336,1.4,1.0515764534852843,1.7740795101280384,1.4183592343255655
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,360,1.5,1.101428403668082,1.8393498560821062,1.4156163233741799
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,384,1.6,1.1482873297351373,1.90070846897455,1.413266355085059
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,408,1.7,1.191632073088821,1.9574713616034558,1.4112518127540115
29,824377611,0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,432,1.8,1.2310785438701775,2.0091349394620424,1.4095239570359097
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,0,0.0,0.957582776847151,0.5194619900948245,0.8124900038651808
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,24,0.1,0.9576271322088631,0.5197070625637238,0.8744839934587193
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,48,0.2,0.958526192667248,0.524036630286481,0.9523538985231773
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,72,0.3,0.9615389559719294,0.538195094818676,1.0185040130288308
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,96,0.4,0.9674809102125353,0.5658713824606094,1.0747577817689145
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,120,0.5,0.9767329374359406,0.6087603235537054,1.1225495400268386
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,144,0.6,0.9893473303453189,0.6670745993484566,1.1633023044012671
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,168,0.7,1.0051186260099656,0.7398741126457684,1.1980545164755483
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,192,0.8,1.0236694392244854,0.8254483888026557,1.227714754260524
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,216,0.9,1.0445157276135,0.9216001314251124,1.2530880068119052
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,240,1.0,1.0671157183520479,1.0258574784943846,1.2747493863118895
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,264,1.1,1.0909146153869522,1.1356740294187808,1.293271160858664
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,288,1.2,1.1153699510878905,1.248546072137159,1.3090783291842347
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,312,1.3,1.139972965881886,1.3621155451984766,1.3225527787547544
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,336,1.4,1.1642611718465945,1.474233583182654,1.3340370202360445
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,360,1.5,1.1878265920837283,1.5830034435792133,1.3437988425579126
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,384,1.6,1.2103201753716477,1.686804066534656,1.3521008255791374
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,408,1.7,1.2314539115073233,1.7843011110643343,1.3591485226298639
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,432,1.8,1.251000504134968,1.8744451618673286,1.3651259716222148
30,1107713415,0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,456,1.9,1.2687912133504078,1.9564605401393198,1.3702063290026032
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,0,0.0,1.416933898212613,-1.231071818719531,1.2565395286522394
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,24,0.1,1.4168269563493294,-1.228087931413729,1.2753089608746349
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,48,0.2,1.4161429262006404,-1.209246665391246,1.293146912696394
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,72,0.3,1.4144643272195836,-1.1631762263184846,1.3075401340119213
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,96,0.4,1.4115567792793555,-1.0836695995429637,1.3193894053873845
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,120,0.5,1.4073580063654991,-0.9690638326318681,1.329287194993044
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,144,0.6,1.4019368769955698,-0.8209789695097861,1.3380292006601926
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,168,0.7,1.3954592657556726,-0.6434873596902365,1.3458480416947314
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,192,0.8,1.3881387862159291,-0.4419536722956191,1.352907714524225
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,216,0.9,1.3802044808585114,-0.22229394640693484,1.359335649273705
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,240,1.0,1.3718808566563092,0.009504976823862947,1.3650657510655373
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,264,1.1,1.3633743404670273,0.2477667994745128,1.370138274702596
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,288,1.2,1.3548690499975908,0.48728574726338986,1.3745419858863013
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,312,1.3,1.3465248214046965,0.7234406818208129,1.3783031767960616
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,336,1.4,1.3384774550932836,0.9522403037346341,1.3814700414255112
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,360,1.5,1.3308394469239944,1.1703397780667877,1.38408785995766
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,384,1.6,1.323701095878415,1.3750306111049813,1.38624031920952
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,408,1.7,1.3171313671071463,1.5642229063159527,1.3879866393628457
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,432,1.8,1.3111791433360653,1.7364088289602297,1.3893911573376554
31,1039192699,1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,456,1.9,1.3058748430538178,1.8906119699516104,1.39055187934872
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,0,0.0,-0.06677287209871485,0.5319823631554161,1.4498770412133908
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,24,0.1,-0.06558991698933354,0.5333356253415121,1.44323421231052
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,48,0.2,-0.057533290095987365,0.5425537148479534,1.4365387151216518
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,72,0.3,-0.0378988522219144,0.5649747063872108,1.430539816160461
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,96,0.4,-0.0043221752909608615,0.6032298113585238,1.4252912844907084
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,120,0.5,0.04373951503573316,0.6579002463463531,1.4207685010851299
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,144,0.6,0.10552830776717279,0.7281419380683146,1.417038733162516
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,168,0.7,0.1793891236437841,0.8121334008726833,1.4140041415406894
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,192,0.8,0.2631582882183988,0.9074871311927656,1.4115709601629922
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,216,0.9,0.35443901959772667,1.0115356473310295,1.4096517273240246
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,240,1.0,0.45079412251078843,1.1215360225062219,1.4081163546516446
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,264,1.1,0.5498842203229046,1.234825764563502,1.4068781848601466
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,288,1.2,0.649547125594975,1.3489201789848293,1.4058536531749783
32,22620621,-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,312,1.3,0.7478478212199691,1.4615798595971563,1.4049823388713116
