scenario,trial,seed,start_x,start_y,start_z,goal_x,goal_y,goal_z,unc_mass,unc_inertia,unc_thrust,unc_yaw_coeff,time_step,time_sec,x,y,z,effective_mass_scale,effective_inertia_scale,effective_thrust_scale,effective_yaw_coeff_scale
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4152,17.3,1.300004119891406,2.100009190030561,1.2989114251370886,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4176,17.4,1.300003890470895,2.1000086639547053,1.299167613556974,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4200,17.5,1.300003609810404,2.100008025825145,1.2988844986184402,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4224,17.6,1.3000032904240226,2.1000073035279625,1.2990682213770466,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4248,17.7,1.3000029446081565,2.100006524388098,1.2991204838225636,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4272,17.8,1.300002583307313,2.100005712693328,1.2989114251397802,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4296,17.9,1.3000022162533602,2.100004890016769,1.299167613559343,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4320,18.0,1.3000018520590788,2.1000040753849754,1.2988844986204908,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4344,18.1,1.300001498127666,2.100003285147464,1.2990682213788,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4368,18.2,1.300001160547943,2.1000025326892326,1.2991204838240573,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4392,18.3,1.3000008442250826,2.100001828761242,1.2989114251410474,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4416,18.4,1.3000005531529062,2.1000011820916775,1.2991676135604047,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4440,18.5,1.3000002898398944,2.1000005980855194,1.298884498621368,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4464,18.6,1.300000056365359,2.100000081214884,1.2990682213795468,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4488,18.7,1.2999998534760409,2.0999996329800465,1.2991204838246708,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4512,18.8,1.299999681274288,2.0999992534611023,1.2989114251415514,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4536,18.9,1.2999995394488668,2.0999989418313065,1.2991676135608285,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4560,19.0,1.2999994266023487,2.099998694854308,1.2988844986217272,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4584,19.1,1.2999993414494988,2.0999985095606166,1.2990682213798488,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4608,19.2,1.2999992818798145,2.0999983811562566,1.299120483824917,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4632,19.3,1.299999245647185,2.0999983045605735,1.298911425141774,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4656,19.4,1.299999230491366,2.099998274673722,1.2991676135610355,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4680,19.5,1.2999992336784372,2.0999982853585752,1.2988844986219281,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4704,19.6,1.2999992528034705,2.099998331218257,1.2990682213800022,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4728,19.7,1.299999285199735,2.0999984062895187,1.2991204838250938,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4752,19.8,1.2999993283619897,2.0999985049783536,1.298911425141932,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,23,1069995588,0.1147540954067944,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,1.227962790645209,1.0,0.8720068425066266,1.0,4776,19.9,1.2999993799683602,2.0999986221057014,1.299167613561153,1.227962790645209,1.0,0.8720068425066266,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,0,0.0,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,24,0.1,0.04182479704501495,-1.0745686378788208,1.4456687092722817,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,48,0.2,0.048310791052543,-1.0584881450674621,1.4188756954171342,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,72,0.3,0.06555524539967905,-1.0157125602148376,1.392820445882819,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,96,0.4,0.09648492201507998,-0.9392761685259384,1.3697639893473244,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,120,0.5,0.14174300713564858,-0.827788213043604,1.3492109348616244,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,144,0.6,0.2006709295726438,-0.6827706488668112,1.3325026349020708,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,168,0.7,0.2713324073560716,-0.5086404571081744,1.3193244917109281,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,192,0.8,0.3512193857794398,-0.3111671648845709,1.3088388190531102,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,216,0.9,0.4377921597292577,-0.09628941250466158,1.3015194597102728,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,240,1.0,0.5284417478838344,0.12968377564162104,1.295529412613338,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,264,1.1,0.6209173940201923,0.3611721757408892,1.2913339259533296,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,288,1.2,0.7131829806820316,0.5929791497556754,1.2879680721270033,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,312,1.3,0.8035173035489421,0.8206257988925061,1.2848155732686954,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,336,1.4,0.8904503864912061,1.0402507176370412,1.2825891307526918,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,360,1.5,0.9728214945626444,1.248774467725498,1.2799970373780585,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,384,1.6,1.0496412693644752,1.443590470325934,1.2780045473560107,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,408,1.7,1.1202126081953467,1.6228570649850549,1.2760804369539211,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,432,1.8,1.1840551401155042,1.7853058431554827,1.2739193249631358,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,456,1.9,1.240808981300322,1.9299852662331864,1.272501129305253,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,480,2.0,1.2904350484907345,2.056756599806524,1.2706743980543864,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,504,2.1,1.332905918947449,2.165515392857718,1.2694973062359878,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,528,2.2,1.3684345604045238,2.256761129048235,1.2684950481767938,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,552,2.3,1.3973345565738005,2.3312453210660444,1.267348329691626,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,576,2.4,1.4199291806159358,2.3897435101080102,1.2670148236553165,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,600,2.5,1.4367401738747099,2.433540387710647,1.266294188759726,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,624,2.6,1.44820745273226,2.4637220327730933,1.266203385125365,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,648,2.7,1.4548891440237552,2.481681986030928,1.266206387667882,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,672,2.8,1.457343930574973,2.488824532944447,1.2659685157781442,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,696,2.9,1.4560866430462527,2.4864515314253746,1.2664030255597523,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,720,3.0,1.4517045599471876,2.4760589099491597,1.266313744495235,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,744,3.1,1.4447005802071897,2.4589329948117378,1.2667148398534365,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,768,3.2,1.4356025307127835,2.4364288419201214,1.2670696063021385,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,792,3.3,1.4248981897093447,2.409801247777597,1.2670699788519693,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,816,3.4,1.4130249702850919,2.3801764096827798,1.2676293602095916,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,840,3.5,1.4004062590022002,2.34864345372003,1.267580821148106,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,864,3.6,1.3874045290991655,2.316133461717273,1.267954778186801,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,888,3.6999999999999997,1.3743490360472537,2.283489729507525,1.2682309146306219,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,912,3.8,1.361520610094902,2.2514289279805784,1.2681218924312765,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,936,3.9,1.3491609385050725,2.2205651796926693,1.2685528962095467,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,960,4.0,1.3374601708897347,2.191378838640114,1.268370943655771,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,984,4.1,1.3265803525601325,2.164276996105664,1.2686151785035327,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1008,4.2,1.3166344431947032,2.1395406852362284,1.2687723221575933,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1032,4.3,1.3077004474822718,2.117361575376806,1.2685584963479655,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1056,4.4,1.299836600242287,2.0978808354007317,1.2689018952444047,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1080,4.5,1.2930505466496613,2.0811118884511557,1.2686491202163133,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1104,4.6,1.2873476895604647,2.0670626504271326,1.268838524515239,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1128,4.7,1.282695030680315,2.055644835643157,1.2689552773312385,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1152,4.8,1.279044105933909,2.046731898994352,1.2687128934541472,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1176,4.9,1.2763432892792579,2.0401898540788728,1.2690372164807062,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1200,5.0,1.2745099879034518,2.0358079964918114,1.268772395700319,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1224,5.1,1.2734724592230184,2.0334032656031,1.2689545639741826,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1248,5.2,1.2731402485290384,2.032746674062684,1.2690668284746072,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1272,5.3,1.2734225698683619,2.0336091048163607,1.2688215630620352,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1296,5.4,1.2742344585251182,2.035776438760532,1.2691429542750916,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1320,5.5,1.2754811407767785,2.039011057017572,1.2688748295333732,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1344,5.6,1.2770807054288908,2.0431076563127255,1.2690527972053525,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1368,5.7,1.2789491787416842,2.0478566050939397,1.2691596372077651,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1392,5.8,1.2810097352659522,2.0530665430234643,1.2689080823997103,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1416,5.9,1.2831936303400864,2.0585664634920864,1.269222185203463,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1440,6.0,1.2854364884007858,2.0641969624530336,1.2689462663383422,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1464,6.1,1.2876830029805655,2.069821164556348,1.269116176898214,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1488,6.2,1.289884749301032,2.0753198149392533,1.2692149637578034,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1512,6.3,1.2920013717160395,2.080593874618264,1.2689556749849422,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1536,6.4,1.2939985817493236,2.0855593846931706,1.269262551292326,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1560,6.5,1.2958515596560327,2.0901562536513065,1.2689800842547163,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1584,6.6,1.2975391988061777,2.0943334306117856,1.2691442121508376,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1608,6.7,1.2990488839756358,2.098061119702161,1.2692380446247085,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1632,6.8,1.3003733711118077,2.101322800922246,1.268974590812127,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1656,6.8999999999999995,1.3015081571073923,2.1041086420045905,1.2692780787029296,1.3207308505635917,1.0,0.8669141858408392,1.0
mass_thrust_combo,24,490914849,0.0410540788752966,-1.0764465807092392,1.4646085511900675,1.3,2.1,1.4,1.3207308505635917,1.0,0.8669141858408392,1.0,1680,7.0,1.3024569878765508,2.1064293124588787,1.2689929050684523,1.3207308505635917,1.0,0.8669141858408392,1.0
